region,period,source,scenario,category,unit,value,update,note
de-sachsen-anhalt,2004,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,13.615,23.04.2025,
de-sachsen-anhalt,2004,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,9.85,23.04.2025,
de-sachsen-anhalt,2004,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,4.278,23.04.2025,
de-sachsen-anhalt,2004,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,4.508,23.04.2025,
de-sachsen-anhalt,2004,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,2.452,23.04.2025,
de-sachsen-anhalt,2004,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,1.694,23.04.2025,
de-stadtstaaten,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,19.833,23.04.2025,
de-stadtstaaten,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,7.991,23.04.2025,
de-stadtstaaten,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,12.257,23.04.2025,
de-stadtstaaten,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,9.102,23.04.2025,
de-stadtstaaten,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,0.111,23.04.2025,
de-stadtstaaten,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.229,23.04.2025,
de-schleswig-holstein,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,7.478,23.04.2025,
de-schleswig-holstein,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,4.67,23.04.2025,
de-schleswig-holstein,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,6.417,23.04.2025,
de-schleswig-holstein,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,5.811,23.04.2025,
de-schleswig-holstein,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,5.465,23.04.2025,
de-schleswig-holstein,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.732,23.04.2025,
de-nordrhein-westfalen,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,190.631,23.04.2025,
de-nordrhein-westfalen,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,58.109,23.04.2025,
de-nordrhein-westfalen,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,35.247,23.04.2025,
de-nordrhein-westfalen,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,33.686,23.04.2025,
de-nordrhein-westfalen,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,7.746,23.04.2025,
de-nordrhein-westfalen,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,4.397,23.04.2025,
de-hessen,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,9.949,23.04.2025,
de-hessen,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,6.266,23.04.2025,
de-hessen,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,15.109,23.04.2025,
de-hessen,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,14.871,23.04.2025,
de-hessen,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,2.394,23.04.2025,
de-hessen,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,1.641,23.04.2025,
de-rheinland-pfalz,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,3.976,23.04.2025,
de-rheinland-pfalz,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,10.304,23.04.2025,
de-rheinland-pfalz,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,8.722,23.04.2025,
de-rheinland-pfalz,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,9.511,23.04.2025,
de-rheinland-pfalz,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,1.954,23.04.2025,
de-rheinland-pfalz,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,1.193,23.04.2025,
de-baden-wuerttemberg,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,22.855,23.04.2025,
de-baden-wuerttemberg,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,12.839,23.04.2025,
de-baden-wuerttemberg,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,22.053,23.04.2025,
de-baden-wuerttemberg,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,22.304,23.04.2025,
de-baden-wuerttemberg,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,5.614,23.04.2025,
de-baden-wuerttemberg,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,2.51,23.04.2025,
de-bayern,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,14.313,23.04.2025,
de-bayern,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,15.893,23.04.2025,
de-bayern,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,27.694,23.04.2025,
de-bayern,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,28.805,23.04.2025,
de-bayern,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,16.206,23.04.2025,
de-bayern,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,1.692,23.04.2025,
de-brandenburg,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,43.491,23.04.2025,
de-brandenburg,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,7.272,23.04.2025,
de-brandenburg,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,4.393,23.04.2025,
de-brandenburg,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,5.41,23.04.2025,
de-brandenburg,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,3.455,23.04.2025,
de-brandenburg,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,2.588,23.04.2025,
de-sachsen,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,33.51,23.04.2025,
de-sachsen,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,3.434,23.04.2025,
de-sachsen,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,6.846,23.04.2025,
de-sachsen,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,6.783,23.04.2025,
de-sachsen,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,2.758,23.04.2025,
de-sachsen,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,2.094,23.04.2025,
de-sachsen-anhalt,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,14.586,23.04.2025,
de-sachsen-anhalt,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,9.406,23.04.2025,
de-sachsen-anhalt,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,4.468,23.04.2025,
de-sachsen-anhalt,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,4.351,23.04.2025,
de-sachsen-anhalt,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,2.465,23.04.2025,
de-sachsen-anhalt,2003,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,1.79,23.04.2025,
de-schleswig-holstein,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,6.003,23.04.2025,
de-schleswig-holstein,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,6.132,23.04.2025,
de-schleswig-holstein,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,6.041,23.04.2025,
de-schleswig-holstein,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,6.327,23.04.2025,
de-schleswig-holstein,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,5.525,23.04.2025,
de-schleswig-holstein,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.844,23.04.2025,
de-niedersachsen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,21.423,23.04.2025,
de-niedersachsen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,18.92,23.04.2025,
de-niedersachsen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,17.193,23.04.2025,
de-niedersachsen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,18.631,23.04.2025,
de-niedersachsen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,14.175,23.04.2025,
de-niedersachsen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,3.598,23.04.2025,
de-nordrhein-westfalen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,172.872,23.04.2025,
de-nordrhein-westfalen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,69.355,23.04.2025,
de-nordrhein-westfalen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,40.862,23.04.2025,
de-nordrhein-westfalen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,36.536,23.04.2025,
de-nordrhein-westfalen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,7.948,23.04.2025,
de-nordrhein-westfalen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,5.896,23.04.2025,
de-hessen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,9.839,23.04.2025,
de-hessen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,6.868,23.04.2025,
de-hessen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,14.245,23.04.2025,
de-hessen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,15.998,23.04.2025,
de-hessen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,2.479,23.04.2025,
de-hessen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,2.208,23.04.2025,
de-rheinland-pfalz,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,3.402,23.04.2025,
de-rheinland-pfalz,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,12.765,23.04.2025,
de-rheinland-pfalz,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,8.556,23.04.2025,
de-rheinland-pfalz,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,9.9,23.04.2025,
de-rheinland-pfalz,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,2.094,23.04.2025,
de-rheinland-pfalz,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,1.526,23.04.2025,
de-baden-wuerttemberg,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,20.216,23.04.2025,
de-baden-wuerttemberg,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,13.514,23.04.2025,
de-baden-wuerttemberg,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,21.609,23.04.2025,
de-baden-wuerttemberg,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,23.724,23.04.2025,
de-baden-wuerttemberg,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,5.857,23.04.2025,
de-baden-wuerttemberg,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,3.223,23.04.2025,
de-bayern,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,16.695,23.04.2025,
de-bayern,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,17.844,23.04.2025,
de-bayern,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,26.978,23.04.2025,
de-bayern,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,31.315,23.04.2025,
de-bayern,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,16.584,23.04.2025,
de-bayern,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,2.046,23.04.2025,
de-brandenburg,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,45.007,23.04.2025,
de-brandenburg,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,8.06,23.04.2025,
de-brandenburg,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,4.356,23.04.2025,
de-brandenburg,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,5.736,23.04.2025,
de-brandenburg,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,3.581,23.04.2025,
de-brandenburg,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,2.892,23.04.2025,
de-sachsen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,25.445,23.04.2025,
de-sachsen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,3.675,23.04.2025,
de-sachsen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,6.453,23.04.2025,
de-sachsen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,7.301,23.04.2025,
de-sachsen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,2.882,23.04.2025,
de-sachsen,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,2.33,23.04.2025,
de-sachsen-anhalt,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,11.501,23.04.2025,
de-sachsen-anhalt,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,9.071,23.04.2025,
de-sachsen-anhalt,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,4.449,23.04.2025,
de-sachsen-anhalt,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,4.694,23.04.2025,
de-sachsen-anhalt,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,2.617,23.04.2025,
de-sachsen-anhalt,2000,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,1.837,23.04.2025,
de-stadtstaaten,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,21.166,23.04.2025,
de-stadtstaaten,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,9.1,23.04.2025,
de-stadtstaaten,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,12.51,23.04.2025,
de-stadtstaaten,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,9.816,23.04.2025,
de-stadtstaaten,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,0.132,23.04.2025,
de-stadtstaaten,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.55,23.04.2025,
de-schleswig-holstein,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,6.071,23.04.2025,
de-schleswig-holstein,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,6.507,23.04.2025,
de-schleswig-holstein,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,7.097,23.04.2025,
de-schleswig-holstein,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,6.296,23.04.2025,
de-schleswig-holstein,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,5.654,23.04.2025,
de-schleswig-holstein,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,1.164,23.04.2025,
de-nordrhein-westfalen,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,181.367,23.04.2025,
de-nordrhein-westfalen,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,78.874,23.04.2025,
de-nordrhein-westfalen,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,43.753,23.04.2025,
de-nordrhein-westfalen,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,35.681,23.04.2025,
de-nordrhein-westfalen,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,8.505,23.04.2025,
de-nordrhein-westfalen,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,9.069,23.04.2025,
de-hessen,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,9.457,23.04.2025,
de-hessen,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,8.799,23.04.2025,
de-hessen,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,16.275,23.04.2025,
de-hessen,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,15.098,23.04.2025,
de-hessen,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,2.656,23.04.2025,
de-hessen,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,3.36,23.04.2025,
de-rheinland-pfalz,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,4.117,23.04.2025,
de-rheinland-pfalz,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,27.349,23.04.2025,
de-rheinland-pfalz,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,9.491,23.04.2025,
de-rheinland-pfalz,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,9.45,23.04.2025,
de-rheinland-pfalz,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,2.231,23.04.2025,
de-rheinland-pfalz,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,2.332,23.04.2025,
de-baden-wuerttemberg,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,20.357,23.04.2025,
de-baden-wuerttemberg,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,17.59,23.04.2025,
de-baden-wuerttemberg,1995,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,22.781,23.04.2025,
